Date,Open,High,Low,Close,Adj Close,Volume
2012-09-04,78.699997,79.050003,78.400002,78.730003,69.79155,378900
2012-09-06,79.370003,80.370003,79.370003,80.32,71.201027,351700
2012-09-07,80.809998,81.739998,80.720001,81.669998,72.397758,420500
2012-09-12,82.279999,82.419998,81.790001,82.07,72.752335,268000
2012-09-13,81.389999,83.040001,81.220001,82.940002,73.523582,377900
2012-09-17,82.760002,82.790001,81.400002,81.410004,72.167267,412000
2012-09-19,82.169998,82.690002,82.07,82.18,72.849854,314800
2012-09-21,82.080002,82.150002,81.5,81.5,72.247055,121300
2012-09-24,80.339996,80.550003,80.050003,80.5,71.360596,341100
2012-09-25,81.279999,81.449997,80.419998,80.480003,71.949753,549500
2012-09-26,79.480003,79.540001,78.540001,78.669998,70.331596,576400
2012-09-27,80.0,80.330002,79.660004,80.25,71.744133,484400
2012-09-28,78.199997,78.550003,78.059998,78.510002,70.18856,646300
2012-10-01,77.120003,77.599998,76.879997,77.07,68.901176,578400
2012-10-04,78.720001,79.07,78.690002,78.980003,70.608727,305900
2012-10-05,77.959999,78.199997,77.589996,77.699997,69.464401,312500
2012-10-09,76.440002,76.480003,75.790001,76.059998,67.998238,294400
2012-10-10,75.239998,75.279999,74.269997,74.5,66.603577,550800
2012-10-15,76.25,76.339996,75.830002,76.209999,68.132332,341100
2012-10-16,76.760002,77.379997,76.75,77.32,69.124687,318700
2012-10-17,77.940002,78.010002,77.650002,77.989998,69.723663,278900
2012-10-18,78.690002,78.739998,78.220001,78.510002,70.18856,840400
2012-10-19,78.43,78.5,77.559998,77.830002,69.580627,310500
2012-10-22,78.910004,79.139999,78.32,78.970001,70.599792,484500
2012-10-23,77.82,77.849998,77.360001,77.68,69.446518,282600
2012-10-25,78.559998,78.800003,78.019997,78.449997,70.134911,526400
2012-10-26,77.300003,77.620003,76.860001,77.360001,69.160439,195100
2012-11-01,77.599998,78.120003,77.370003,78.050003,69.777306,186200
2012-11-05,80.309998,81.419998,79.589996,81.349998,72.727524,681000
2012-11-07,80.480003,80.5,79.480003,79.68,71.234535,279800
2012-11-08,79.029999,79.199997,78.260002,78.349998,70.045509,223400
2012-11-12,77.790001,78.019997,77.690002,77.699997,69.464401,157700
2012-11-14,76.970001,77.349998,76.169998,76.410004,68.311134,381000
2012-11-15,79.459999,80.32,79.360001,80.260002,71.753059,739400
2012-11-16,82.110001,82.279999,81.360001,82.089996,73.389099,522300
2012-11-19,82.959999,83.32,82.860001,83.309998,74.479782,361900
2012-11-20,82.559998,83.050003,82.449997,82.870003,74.086418,229000
2012-11-21,84.019997,84.43,83.839996,84.43,75.481071,285200
2012-11-23,85.440002,85.690002,85.120003,85.610001,76.536011,352900
2012-11-26,86.580002,86.839996,86.230003,86.730003,77.5373,438500
2012-11-27,85.720001,85.800003,85.120003,85.239998,76.205231,249500
2012-11-29,85.599998,86.650002,85.550003,86.510002,77.340622,300600
2012-12-07,85.730003,86.199997,85.540001,86.099998,76.97406,252400
2012-12-12,86.239998,87.0,86.239998,86.779999,77.581985,328700
2012-12-13,85.919998,86.0,85.0,85.879997,76.777374,359600
2012-12-17,85.860001,86.589996,85.860001,86.589996,77.412125,168100
2012-12-18,88.019997,89.330002,87.699997,89.25,79.790192,612500
2012-12-19,91.360001,91.410004,90.610001,90.75,81.131203,561500
2012-12-20,92.32,92.690002,91.82,92.629997,82.811935,754700
2012-12-21,90.449997,91.010002,90.18,90.769997,81.149071,531400
2012-12-26,90.529999,90.970001,90.150002,90.360001,80.782539,586400
2012-12-27,91.720001,92.610001,91.309998,92.540001,82.731491,684600
2012-12-28,92.290001,92.449997,91.870003,92.07,82.311295,509000
2012-12-31,92.040001,93.360001,92.040001,93.25,83.366226,521400
2013-01-02,94.779999,95.989998,94.779999,95.989998,85.815804,535700
2013-01-03,95.370003,96.129997,95.120003,95.370003,85.261536,539800
2013-01-04,96.779999,97.550003,96.400002,97.339996,87.022705,743800
2013-01-07,95.349998,95.839996,94.389999,95.529999,85.404556,325500
2013-01-08,93.970001,94.279999,93.199997,93.93,83.974152,501000
2013-01-09,95.089996,95.660004,95.010002,95.660004,85.520782,379000
2013-01-10,96.279999,97.110001,96.050003,96.860001,86.59359,452000
2013-01-11,95.989998,96.489998,95.989998,96.110001,85.92308,495100
2013-01-14,96.580002,97.029999,96.419998,96.800003,86.539963,602800
2013-01-16,94.330002,95.489998,94.199997,94.639999,84.608894,700400
2013-01-17,95.959999,97.169998,95.589996,96.779999,86.522079,744600
2013-01-18,95.970001,96.010002,95.459999,95.889999,85.726402,517600
2013-01-22,94.370003,94.949997,94.150002,94.830002,84.778755,558400
2013-01-24,94.989998,96.139999,94.989998,95.739998,85.5923,521900
2013-01-28,95.199997,95.199997,94.510002,94.779999,84.73407,416500
2013-01-29,95.269997,95.839996,95.18,95.599998,85.46714,370400
2013-02-01,97.239998,98.269997,97.190002,98.129997,87.728981,535000
2013-02-05,99.510002,99.669998,98.199997,98.860001,88.381615,714500
2013-02-06,101.75,102.800003,101.459999,102.800003,91.903999,1104900
2013-02-08,104.599998,104.900002,104.040001,104.449997,93.379105,779500
2013-02-11,105.080002,106.0,105.080002,105.93,94.702248,700100
