Date,Open,High,Low,Close,Adj Close,Volume
2012-09-04,58.59,58.689999,58.439999,58.529999,49.265251,1385200
2012-09-05,59.220001,59.439999,58.91,59.099998,49.745022,1729200
2012-09-06,59.610001,60.009998,59.549999,59.869999,50.393139,2053000
2012-09-10,59.349998,59.490002,58.91,58.950001,49.618767,1723400
2012-09-11,59.540001,59.740002,59.450001,59.560001,50.132206,1775600
2012-09-13,59.650002,60.09,59.389999,60.060001,50.553066,1393300
2012-09-17,60.349998,60.490002,60.0,60.169998,50.645649,2275900
2012-09-21,61.169998,61.419998,61.060001,61.259998,51.563114,2333500
2012-09-26,61.189999,61.220001,60.779999,60.889999,51.251682,1219100
2012-09-27,61.560001,61.630001,61.110001,61.509998,51.77354,1132100
2012-10-01,61.860001,62.209999,61.540001,61.77,51.992393,1850900
2012-10-02,62.349998,62.349998,61.970001,62.189999,52.345905,1255600
2012-10-03,61.990002,62.040001,61.799999,61.84,52.051304,883600
2012-10-04,62.200001,62.82,62.130001,62.73,52.80043,1747400
2012-10-09,62.540001,62.59,62.0,62.0,52.185982,1742300
2012-10-10,61.82,61.970001,61.450001,61.599998,51.849293,1043700
2012-10-15,62.240002,62.41,62.07,62.310001,52.446911,1373400
2012-10-16,63.310001,63.389999,62.189999,63.18,53.179199,1794800
2012-10-19,63.73,63.759998,63.060001,63.139999,53.145527,1175700
2012-10-23,62.060001,62.119999,61.560001,61.709999,51.941887,2242400
2012-10-24,61.619999,61.689999,61.23,61.389999,51.672539,2412600
2012-10-31,60.619999,60.779999,60.0,60.459999,50.889744,2088400
2012-11-01,60.32,61.02,60.290001,60.830002,51.20118,2105200
2012-11-14,60.16,60.189999,59.52,59.630001,50.191132,1807700
2012-11-15,59.349998,59.470001,58.759998,58.970001,49.635601,2376300
2012-11-19,59.48,59.639999,59.330002,59.490002,50.073296,1096000
2012-11-20,58.759998,59.150002,58.700001,59.09,49.736607,1362400
2012-11-21,59.41,59.470001,59.23,59.41,50.005951,1087700
2012-11-23,60.450001,60.75,60.360001,60.619999,51.024422,1286300
2012-11-28,60.810001,61.290001,60.689999,61.279999,51.579952,1279100
2012-11-29,61.849998,62.169998,61.779999,61.950001,52.143898,1368500
2012-12-03,62.32,62.529999,62.279999,62.380001,52.505833,2036800
2012-12-11,63.25,63.360001,63.049999,63.200001,53.19603,1903600
2012-12-17,63.220001,63.639999,63.200001,63.540001,53.482216,1179500
2012-12-18,63.66,64.0,63.529999,63.959999,53.835732,1830700
2012-12-21,62.84,63.32,62.689999,63.189999,53.187611,1832600
2012-12-28,63.209999,63.27,62.860001,62.900002,52.94352,1414900
2012-12-31,62.790001,63.439999,62.759998,63.299999,53.280205,1157000
2013-01-02,63.799999,64.089996,63.509998,63.830002,53.726311,1316900
2013-01-04,63.830002,64.389999,63.790001,64.279999,54.105076,1393000
2013-01-10,65.019997,65.360001,64.980003,65.190002,54.871033,1129400
2013-01-17,65.910004,66.199997,65.5,66.07,55.611736,1910700
2013-01-18,65.589996,65.889999,65.370003,65.639999,55.249802,1025100
2013-01-22,64.93,65.150002,64.650002,65.129997,54.820526,1555700
2013-01-23,68.18,68.43,67.18,67.330002,56.672295,4793300
2013-01-25,67.290001,67.440002,66.910004,67.0,56.394531,1549200
2013-01-28,67.620003,67.790001,67.410004,67.580002,56.882725,1451700
2013-01-30,67.889999,68.239998,67.800003,68.209999,57.412991,1423100
2013-01-31,67.900002,68.349998,67.82,67.82,57.084732,1630000
2013-02-06,68.529999,69.010002,68.5,68.959999,58.044273,2675400
2013-02-07,68.5,68.57,67.790001,68.010002,57.244659,2165700
2013-02-15,69.400002,69.459999,69.010002,69.199997,58.246288,884800
2013-02-19,69.360001,69.690002,69.300003,69.639999,58.616638,1477800
2013-02-21,68.760002,68.839996,68.449997,68.720001,57.84227,1659500
2013-02-22,68.75,69.199997,68.720001,69.199997,58.246288,1172400
2013-02-27,66.870003,67.43,66.849998,67.32,58.81739,1049800
2013-02-28,67.720001,68.339996,67.650002,67.800003,59.236771,1942400
2013-03-01,67.629997,68.220001,67.550003,68.150002,59.542561,1337400
2013-03-04,68.470001,68.910004,68.330002,68.900002,60.197838,1882000
2013-03-12,69.75,69.769997,69.400002,69.529999,60.74826,1450700
2013-03-13,68.889999,68.980003,68.489998,68.599998,59.935722,1216100
