Date,Open,High,Low,Close,Adj Close,Volume
2012-09-04,43.450001,43.540001,43.209999,43.439999,36.101231,1857200
2012-09-05,43.59,43.66,42.950001,42.98,35.718952,2141700
2012-09-07,43.459999,43.619999,43.279999,43.470001,36.126167,1620500
2012-09-12,43.330002,43.41,43.040001,43.09,35.810364,893200
2012-09-13,42.98,43.330002,42.849998,43.330002,36.009823,2901900
2012-09-17,43.279999,43.419998,42.529999,42.529999,35.344971,5831700
2012-09-24,42.599998,42.860001,42.57,42.810001,35.577675,1770600
2012-09-26,42.740002,43.330002,42.689999,43.0,35.735565,2412900
2012-09-28,42.369999,42.759998,42.130001,42.669998,35.840565,3055700
2012-10-01,42.68,42.880001,42.189999,42.240002,35.479389,1894100
2012-10-03,42.400002,42.700001,42.209999,42.509998,35.706169,2389000
2012-10-04,42.639999,42.869999,42.419998,42.860001,36.000153,3441800
2012-10-08,42.68,44.110001,42.68,43.48,36.520924,3884700
2012-10-09,43.369999,43.400002,42.990002,43.049999,36.159748,2091600
2012-10-12,43.439999,43.540001,42.060001,42.5,35.697769,4769600
2012-10-17,42.849998,43.450001,42.799999,43.43,36.478928,2240500
2012-10-18,43.349998,43.52,43.209999,43.209999,36.294132,3739800
2012-10-19,43.189999,43.290001,42.59,42.779999,35.932957,2220300
2012-10-22,42.669998,42.779999,42.330002,42.470001,35.672573,1624400
2012-10-23,42.18,42.400002,42.119999,42.18,35.428993,4141200
2012-10-24,42.27,42.400002,41.830002,41.919998,35.210602,2491400
2012-10-31,42.220001,42.650002,42.110001,42.52,35.714565,2673200
2012-11-01,42.52,42.669998,42.029999,42.09,35.353397,1757800
2012-11-05,41.900002,41.990002,41.459999,41.509998,34.866215,1916300
2012-11-06,41.509998,42.080002,41.450001,41.91,35.202202,1921400
2012-11-07,41.689999,41.689999,41.0,41.139999,34.555443,2443400
2012-11-08,41.18,41.43,40.91,40.919998,34.370651,2152200
2012-11-12,41.130001,41.25,40.470001,40.529999,34.043083,1041200
2012-11-13,40.400002,41.18,40.34,40.849998,34.311859,1802700
2012-11-14,40.799999,40.869999,40.279999,40.389999,33.925484,2333800
2012-11-15,40.5,40.849998,39.990002,40.169998,33.740688,2920600
2012-11-16,40.209999,40.709999,40.119999,40.439999,33.967476,3721600
2012-11-20,40.66,40.880001,40.130001,40.220001,33.782692,3094500
2012-11-26,39.970001,40.91,39.970001,40.75,34.227859,2109200
2012-11-27,40.830002,40.959999,40.490002,40.540001,34.051472,2510300
2012-11-30,40.619999,41.0,40.490002,40.950001,34.395851,3268800
2012-12-03,40.93,40.990002,40.23,40.560001,34.068272,2593700
2012-12-04,40.549999,40.759998,40.299999,40.349998,33.89188,1571900
