Date,Open,High,Low,Close,Adj Close,Volume
2012-09-04,32.09,32.287498,31.905001,32.130001,29.126745,10200800
2012-09-05,32.215,32.25,31.737499,31.9025,28.920511,12698800
2012-09-06,32.044998,32.375,31.950001,32.375,29.34885,15698400
2012-09-10,32.105,32.470001,32.105,32.169998,29.163008,11633600
2012-09-11,32.220001,33.110001,32.202499,32.872501,29.799847,15890400
2012-09-12,32.912498,33.369999,32.895,33.365002,30.246307,14656000
2012-09-13,33.237499,34.162498,33.145,33.744999,30.590792,15745200
2012-09-14,33.8125,33.825001,33.4375,33.5625,30.425356,13289600
2012-09-19,33.467499,33.880001,33.432499,33.697498,30.547733,11976800
2012-09-24,33.5275,33.7425,33.377499,33.435001,30.309771,10530000
2012-09-25,33.459999,33.849998,33.404999,33.639999,30.495609,15398400
2012-09-26,33.535,33.639999,33.095001,33.130001,30.033279,10637200
2012-09-27,33.177502,33.560001,33.130001,33.477501,30.348301,8432800
2012-10-01,33.717499,34.474998,33.717499,34.182499,30.987387,14700800
2012-10-02,34.147499,34.275002,33.869999,34.0,30.821955,10041600
2012-10-03,34.162498,34.650002,33.997501,34.630001,31.39307,11717600
2012-10-04,34.700001,34.955002,34.549999,34.9175,31.653694,8475600
2012-10-08,34.75,34.875,34.639999,34.677502,31.436127,6803600
2012-10-09,34.7925,34.845001,34.18,34.185001,30.989674,9978000
2012-10-11,34.549999,34.9575,34.547501,34.762501,31.513189,14057600
2012-10-15,34.84,35.060001,34.650002,34.9725,31.703556,9694400
2012-10-16,35.049999,35.442501,35.005001,35.290001,31.991381,8324400
2012-10-17,35.290001,35.692501,35.200001,35.639999,32.308655,10126000
2012-10-19,35.577499,35.59,34.939999,34.9925,31.721684,10134400
2012-10-22,34.952499,35.012501,34.5075,34.75,31.501846,9782800
2012-10-23,34.487499,34.494999,33.982498,34.16,30.967005,11923200
2012-10-25,34.4575,34.674999,34.130001,34.387501,31.173241,15875600
2012-10-26,34.4575,34.7225,34.217499,34.577499,31.345476,12148800
2012-11-01,35.205002,36.09,35.075001,35.970001,32.607815,21310000
2012-11-05,35.6875,35.9725,35.305,35.375,32.068428,13864000
2012-11-06,35.619999,36.209999,35.474998,35.965,32.603279,9089200
2012-11-07,35.634998,35.897499,35.3825,35.639999,32.308655,10431600
2012-11-09,35.23,35.952499,35.07,35.732498,32.392513,11799600
2012-11-13,35.650002,36.197498,35.612499,35.612499,32.283733,10149200
2012-11-14,35.650002,35.807499,34.912498,34.987499,32.013809,13608000
2012-11-16,35.005001,35.887501,35.005001,35.677502,32.645164,16632400
2012-11-19,36.0,36.415001,35.915001,36.412498,33.317692,15120400
2012-11-23,36.825001,37.029999,36.599998,37.029999,33.882702,4454400
2012-11-26,36.9025,36.9025,36.605,36.8125,33.683681,8623600
2012-11-29,36.982498,37.0825,36.810001,37.044998,33.896435,12572800
2012-11-30,37.080002,37.482498,37.002499,37.427502,34.246426,14048000
2012-12-03,37.5,37.68,37.110001,37.16,34.001652,11736800
2012-12-04,37.244999,37.3125,36.799999,36.897499,33.761475,9100800
2012-12-12,37.422501,37.450001,36.9575,36.970001,33.827801,18319600
2012-12-17,36.7425,37.282501,36.724998,37.282501,34.113754,13903200
2012-12-18,37.252499,37.887501,37.174999,37.68,34.477459,11869600
2012-12-19,37.700001,37.709999,37.287498,37.290001,34.120609,8640400
2012-12-20,37.470001,38.127499,37.330002,38.115002,34.875492,10863200
2012-12-21,37.7425,37.994999,37.490002,37.692501,34.488892,13930400
2012-12-26,37.82,37.822498,37.299999,37.439999,34.257854,7614400
2012-12-28,37.115002,37.482498,37.0625,37.162498,34.003941,6973600
2012-12-31,37.087502,37.9025,37.087502,37.895,34.674187,12868000
2013-01-02,38.540001,38.985001,38.482498,38.845001,35.543446,15826400
2013-01-04,38.900002,39.297501,38.695,39.192501,35.861412,10376000
2013-01-07,39.235001,39.692501,39.200001,39.4725,36.117611,10242400
2013-01-08,39.412498,39.84,39.252499,39.84,36.453884,11800400
2013-01-09,40.349998,40.637501,39.927502,40.447498,37.009743,17552800
2013-01-10,40.5075,40.692501,39.817501,40.127499,36.716938,16313600
2013-01-18,39.630001,39.6325,39.125,39.567501,36.20454,13812400
2013-01-28,40.07,40.145,39.075001,39.087502,35.765335,13532000
2013-01-30,39.247501,39.772499,38.6875,38.752499,35.458805,18708000
2013-01-31,39.75,39.875,39.087502,39.477501,36.122192,16685600
2013-02-04,39.442501,39.599998,39.139999,39.162498,35.833958,10532000
2013-02-05,39.404999,39.900002,39.200001,39.8825,36.492756,11105200
2013-02-06,39.805,40.220001,39.654999,40.205002,36.787857,15056800
2013-02-07,39.744999,39.947498,39.240002,39.264999,35.927753,20182800
2013-02-11,39.395,39.5425,38.985001,39.0825,35.760757,11032400
2013-02-14,38.650002,39.162498,38.575001,38.994999,35.983624,12760000
2013-02-15,39.087502,39.52,38.935001,39.497501,36.447319,17884400
2013-02-20,39.279999,39.4025,38.797501,38.855,35.854435,15688800
2013-02-21,38.779999,39.572498,38.697498,39.360001,36.320435,14220800
2013-02-22,39.575001,39.895,39.172501,39.857498,36.779518,11738000
2013-02-25,39.799999,40.087502,38.9725,38.9725,35.962856,11183200
2013-02-26,39.002499,39.647499,39.002499,39.4575,36.4104,11354000
2013-02-27,39.362499,40.025002,39.325001,39.967499,36.88102,8318000
2013-02-28,40.084999,40.084999,39.577499,39.66,36.59726,11228000
2013-03-04,39.439999,39.884998,39.387501,39.875,36.795654,6570000
2013-03-12,40.169998,40.2425,39.7575,39.950001,36.864868,8340800
2013-03-14,39.849998,40.267502,39.825001,40.165001,37.063263,14853600
2013-03-15,40.0075,40.16,39.6325,39.637501,36.5765,17599600
2013-03-19,39.5,39.837502,38.919998,39.0,35.988228,17652400
2013-03-20,39.25,39.9925,39.18,39.8325,36.756451,16070400
2013-03-21,39.612499,39.932499,39.450001,39.450001,36.403492,14883200
2013-03-22,39.552502,40.040001,39.43,40.022499,36.931774,18790400
2013-03-25,40.1875,41.07,40.125,41.0,37.83379,19336800
2013-03-26,41.224998,41.945,41.134998,41.865002,38.631985,17264800
2013-03-27,41.6525,42.307499,41.377499,42.165001,38.908817,13371200
2013-03-28,42.1875,42.740002,42.032501,42.459999,39.18103,12456400
2013-04-01,42.4375,42.747501,41.724998,41.837502,38.606613,13235200
2013-04-03,42.105,42.1325,41.07,41.1875,38.006805,16624800
2013-04-04,41.355,41.6325,41.252499,41.619999,38.405903,8903600
2013-04-05,41.052502,41.355,40.897499,41.290001,38.101391,7962400
2013-04-08,41.41,41.592499,41.119999,41.572498,38.362064,6125600
2013-04-09,41.7075,41.720001,41.002499,41.1875,38.006805,6004400
2013-04-10,41.2425,41.825001,41.2425,41.747501,38.523563,8996400
2013-04-12,41.477501,41.7075,41.275002,41.4375,38.237507,7076800
2013-04-15,41.154999,41.220001,40.322498,40.322498,37.208611,10774000
2013-04-16,40.662498,41.200001,40.625,41.177502,37.997581,10092000
2013-04-17,40.935001,41.0075,40.485001,40.557499,37.425461,9543600
2013-04-18,40.647499,40.8475,40.317501,40.352501,37.236286,21010800
2013-04-19,40.52,41.0275,40.4375,40.990002,37.824554,7620400
2013-04-23,41.067501,41.419998,40.8825,41.415001,38.216732,6324000
2013-04-24,41.415001,41.892502,41.400002,41.764999,38.539707,7447200
2013-04-25,41.977501,42.619999,41.860001,42.189999,38.931889,9322800
2013-04-26,42.189999,42.400002,41.785,41.807499,38.578926,6127200
2013-05-01,41.747501,42.064999,40.900002,41.505001,38.299789,12252400
2013-05-02,42.5,44.915001,42.5,43.849998,40.463684,30677200
2013-05-03,44.240002,45.209999,44.107498,44.884998,41.418755,15026400
2013-05-07,44.872501,44.965,44.305,44.947498,41.476437,11876400
2013-05-14,44.744999,45.372501,44.66,45.080002,41.598705,16074800
2013-05-15,45.0,45.447498,44.919998,45.439999,42.240128,13624400
2013-05-16,45.435001,45.435001,44.945,44.950001,41.784626,9913600
2013-05-17,45.220001,46.145,45.130001,46.142502,42.893147,13248800
2013-05-20,45.977501,46.224998,45.200001,45.4025,42.205265,21192000
2013-05-22,45.52,46.105,45.025002,45.035,41.863636,19563200
2013-05-23,44.595001,44.877499,44.2775,44.525002,41.389542,16906000
2013-05-24,44.470001,45.275002,44.224998,45.112499,41.935684,12306400
2013-05-29,44.805,45.049999,44.517502,44.535,41.398846,7490400
2013-05-30,44.584999,45.497501,44.584999,45.2575,42.070473,9628000
2013-05-31,45.142502,45.349998,44.525002,44.535,41.398846,12514400
2013-06-03,44.6875,45.169998,44.377499,45.047501,41.875259,15232400
2013-06-05,44.967499,45.047501,44.215,44.305,41.185036,12176800
2013-06-06,44.172501,44.855,44.099998,44.837502,41.680046,14664800
2013-06-10,45.134998,45.785,44.907501,45.5825,42.372581,13779200
2013-06-11,45.137501,45.487499,44.889999,44.915001,41.75209,7856400
2013-06-13,44.787498,45.689999,44.677502,45.5625,42.353996,9760400
2013-06-14,45.512501,45.619999,45.0275,45.232498,42.04723,7427200
2013-06-17,45.580002,45.93,45.375,45.587502,42.377235,14779200
2013-06-18,45.43,46.307499,45.43,46.002499,42.763008,7579200
2013-06-19,46.0625,46.282501,45.6325,45.657501,42.442303,12220800
2013-06-20,45.3825,45.619999,44.615002,44.615002,41.473217,15534000
