Date,Open,High,Low,Close,Adj Close,Volume
2012-09-04,119.0,119.010002,117.550003,117.860001,103.803345,167000.0
2012-09-05,117.989998,117.989998,116.349998,117.110001,103.142799,162600.0
2012-09-06,117.559998,119.339996,117.510002,119.019997,104.824997,150900.0
2012-09-07,120.660004,121.489998,120.120003,120.519997,106.146103,213400.0
2012-09-10,121.0,121.959999,119.559998,119.669998,105.397476,160800.0
2012-09-11,121.510002,122.370003,121.349998,122.370003,107.775459,204600.0
2012-09-12,123.459999,124.050003,123.25,123.790001,109.0261,137000.0
2012-09-13,123.300003,126.730003,122.919998,126.120003,111.078217,188700.0
2012-09-14,127.75,131.990005,127.75,129.350006,113.922997,340900.0
2012-09-17,128.940002,129.169998,127.489998,127.790001,112.549034,121900.0
2012-09-19,131.389999,131.610001,130.389999,130.580002,115.006279,257100.0
2012-09-20,129.199997,129.940002,128.589996,129.360001,113.931786,127200.0
2012-09-21,131.600006,131.740005,130.740005,131.149994,115.508293,187300.0
2012-09-24,130.360001,130.440002,129.660004,130.25,114.715637,92000.0
2012-09-25,131.0,131.289993,129.240005,129.289993,113.870125,123300.0
2012-09-26,128.830002,128.830002,127.629997,128.080002,112.804443,136200.0
2012-09-27,130.479996,131.389999,129.889999,131.300003,115.640411,164700.0
2012-09-28,130.330002,130.589996,129.149994,129.160004,113.755646,105900.0
2012-10-01,130.130005,131.619995,130.059998,130.449997,114.891785,99700.0
2012-10-03,129.839996,129.949997,128.639999,128.830002,113.464989,86600.0
2012-10-04,129.100006,130.139999,128.460007,129.75,114.275276,69000.0
2012-10-08,128.460007,129.0,128.210007,128.770004,113.412163,88200.0
2012-10-09,130.809998,131.149994,129.699997,129.910004,114.416183,79900.0
2012-10-10,131.070007,131.210007,130.5,131.089996,115.455452,105300.0
2012-10-11,134.199997,134.630005,133.440002,133.75,117.79821,161800.0
2012-10-12,133.899994,134.059998,132.619995,133.039993,117.172882,53500.0
2012-10-15,134.869995,135.979996,134.199997,135.75,119.559685,176800.0
2012-10-16,138.380005,138.990005,137.770004,138.520004,121.999306,218500.0
2012-10-17,139.639999,140.389999,138.570007,140.259995,123.531769,253900.0
2012-10-18,141.539993,142.770004,140.910004,141.220001,124.377289,198000.0
2012-10-23,138.5,138.759995,137.5,137.899994,121.453262,82000.0
2012-10-24,138.199997,138.479996,136.979996,137.179993,120.819107,94100.0
2012-10-25,137.679993,138.479996,137.139999,137.990005,121.532532,163800.0
2012-10-26,136.960007,137.740005,136.380005,136.429993,120.158577,66500.0
2012-11-01,135.809998,137.339996,135.100006,136.479996,120.202614,138000.0
2012-11-06,136.979996,138.0,136.589996,137.729996,121.303528,72800.0
2012-11-07,135.899994,135.910004,134.25,135.160004,119.040054,132800.0
2012-11-08,133.570007,134.679993,131.970001,132.309998,116.529953,168200.0
2012-11-12,133.190002,134.139999,133.080002,133.779999,117.824638,65500.0
2012-11-13,131.360001,131.850006,130.550003,130.759995,115.164803,98000.0
2012-11-15,130.199997,130.880005,129.460007,130.110001,114.592331,63900.0
2012-11-19,132.339996,133.580002,132.25,133.580002,117.648499,107400.0
2012-11-20,131.580002,131.770004,130.759995,131.690002,115.983902,89200.0
2012-11-23,132.410004,133.0,132.149994,133.0,117.137665,54500.0
2012-11-26,132.259995,132.279999,130.970001,131.479996,115.798943,107800.0
2012-11-30,133.300003,133.860001,132.929993,133.149994,117.269768,136500.0
2012-12-03,132.669998,132.979996,131.529999,131.899994,116.168839,101300.0
2012-12-04,133.029999,134.0,132.800003,132.899994,117.049576,52700.0
2012-12-05,135.399994,137.279999,135.399994,136.779999,120.466835,134800.0
2012-12-07,138.259995,138.410004,137.520004,138.009995,121.55014,77800.0
2012-12-12,138.830002,139.869995,138.509995,138.75,122.201889,75600.0
2012-12-13,138.850006,139.139999,137.360001,137.949997,121.497299,194700.0
2012-12-14,140.089996,140.089996,139.460007,139.910004,123.223541,222900.0
2012-12-20,141.789993,142.570007,141.580002,142.559998,125.557472,93100.0
2012-12-24,141.889999,141.889999,139.960007,139.970001,123.276352,57100.0
2012-12-26,140.630005,142.639999,140.630005,141.889999,124.967392,151300.0
2012-12-28,140.679993,141.740005,140.589996,141.0,124.18354,65700.0
2012-12-31,141.300003,143.940002,141.300003,143.779999,126.631958,88300.0
2013-01-02,144.860001,145.860001,144.740005,145.789993,128.402252,185900.0
2013-01-07,143.350006,143.369995,142.449997,142.919998,125.874557,75000.0
2013-01-08,141.220001,141.360001,140.5,141.279999,124.430145,110600.0
2013-01-11,140.990005,141.179993,140.740005,141.059998,124.236389,63900.0
2013-01-14,141.360001,142.089996,141.309998,141.860001,124.940971,61400.0
2013-01-15,140.570007,141.320007,140.169998,141.119995,124.289215,66700.0
2013-01-16,140.800003,142.429993,140.529999,142.009995,125.073074,125400.0
2013-01-18,143.600006,144.360001,143.169998,144.289993,127.081139,77400.0
2013-01-23,143.639999,144.130005,143.289993,143.330002,126.235641,45100.0
2013-01-24,143.210007,144.75,143.210007,144.070007,126.887405,68000.0
2013-01-25,143.089996,143.600006,142.440002,143.029999,125.971451,76000.0
2013-01-28,143.190002,143.270004,141.809998,142.029999,125.090668,50500.0
2013-01-29,142.509995,144.229996,142.380005,144.100006,126.913826,64000.0
2013-01-30,143.729996,143.869995,142.309998,142.830002,125.79528,86500.0
2013-02-01,143.820007,143.839996,143.020004,143.839996,126.684814,72100.0
2013-02-04,140.429993,140.520004,136.800003,136.979996,120.64299,253300.0
2013-02-05,137.410004,138.529999,137.070007,138.520004,121.999306,121500.0
2013-02-11,137.460007,137.460007,136.0,136.550003,120.264275,43800.0
2013-02-19,135.399994,136.139999,135.399994,135.990005,119.771049,145500.0
2013-02-22,138.039993,138.259995,137.110001,138.259995,121.770325,86300.0
2013-02-25,138.419998,138.979996,135.850006,135.850006,119.647758,97500.0
2013-02-26,136.770004,137.029999,135.5,136.589996,120.299507,65000.0
2013-02-27,135.970001,138.369995,135.800003,138.139999,121.664635,71900.0
2013-02-28,137.759995,138.059998,136.949997,136.979996,120.64299,61400.0
2013-03-01,135.339996,135.940002,134.529999,135.880005,119.674179,79200.0
2013-03-04,134.149994,134.429993,133.050003,133.610001,117.674904,106500.0
2013-03-05,135.240005,135.990005,135.130005,135.880005,119.674179,114400.0
2013-03-06,136.630005,138.0,136.630005,137.630005,121.215477,109600.0
2013-03-08,139.399994,139.649994,138.0,139.210007,122.607025,179100.0
2013-03-11,139.630005,140.089996,139.539993,139.949997,123.258774,80000.0
2013-03-12,139.690002,139.800003,137.990005,138.410004,121.902443,127200.0
2013-03-13,137.850006,137.850006,136.990005,137.470001,121.074539,76700.0
2013-03-15,135.899994,136.449997,135.520004,135.669998,119.489212,84800.0
2013-03-18,134.479996,135.399994,134.479996,134.649994,118.590851,89500.0
2013-03-19,134.160004,134.160004,132.710007,133.360001,117.454735,80300.0
2013-03-20,134.610001,134.800003,133.75,134.800003,118.722977,121100.0
2013-03-21,133.339996,134.350006,132.110001,132.110001,116.353806,102800.0
2013-03-25,131.089996,131.389999,129.669998,130.399994,114.84774,220400.0
2013-03-26,131.25,132.25,131.199997,132.130005,116.371429,104900.0
2013-04-01,131.660004,131.660004,130.050003,130.470001,114.909401,63100.0
2013-04-02,132.630005,132.669998,131.509995,131.869995,116.142426,115200.0
2013-04-03,132.020004,132.380005,129.25,129.440002,114.002251,104200.0
2013-04-04,130.100006,130.470001,129.279999,130.110001,114.592331,116400.0
2013-04-05,125.800003,127.959999,124.870003,127.650002,112.425728,103500.0
2013-04-09,128.25,130.0,128.199997,129.279999,113.861328,67800.0
2013-04-11,128.490005,129.199997,128.210007,128.240005,112.945374,60500.0
2013-04-12,127.230003,127.440002,125.82,126.849998,111.721153,60700.0
2013-04-15,124.5,124.5,122.0,122.0,107.449577,159200.0
2013-04-16,122.57,123.870003,122.160004,123.760002,108.999672,136500.0
2013-04-17,120.580002,121.010002,119.260002,119.889999,105.59124,145000.0
2013-04-19,121.669998,123.339996,121.349998,123.300003,108.594536,250800.0
2013-04-24,122.720001,124.489998,122.300003,124.239998,109.422424,99100.0
2013-04-25,124.5,127.309998,124.5,126.839996,111.712326,79700.0
2013-04-26,127.07,127.839996,125.389999,126.150002,111.10463,107500.0
2013-04-29,127.290001,127.43,126.389999,127.290001,112.108665,91400.0
2013-05-01,127.639999,127.639999,125.599998,125.610001,110.629044,60000.0
2013-05-03,124.330002,125.199997,123.75,124.949997,110.047752,84600.0
2013-05-06,125.139999,126.330002,125.019997,126.190002,111.139862,34400.0
2013-05-07,128.809998,129.610001,128.460007,129.020004,113.632347,72600.0
2013-05-08,130.789993,132.029999,130.229996,132.029999,116.283356,109400.0
2013-05-09,132.190002,132.190002,130.610001,131.110001,115.473061,92700.0
2013-05-13,129.940002,130.059998,128.419998,128.800003,113.438576,85000.0
2013-05-16,126.660004,126.959999,125.639999,125.93,110.910881,72400.0
2013-05-17,126.449997,127.139999,126.139999,126.870003,111.738762,91100.0
2013-05-20,127.190002,128.449997,127.150002,128.259995,112.962975,60900.0
2013-05-21,126.889999,128.0,126.419998,127.190002,112.020592,71100.0
2013-05-22,125.949997,126.410004,123.82,124.139999,109.334351,118300.0
2013-05-23,121.389999,123.099998,120.760002,122.099998,107.537643,130000.0
2013-05-24,119.779999,120.080002,118.519997,119.209999,106.847511,163000.0
2013-05-28,121.059998,121.32,119.849998,120.300003,107.824471,151300.0
2013-05-29,119.290001,119.919998,118.75,119.0,106.659294,77800.0
2013-05-31,117.739998,117.82,115.68,115.68,103.683578,133800.0
2013-06-03,116.080002,117.260002,115.849998,117.07,104.929436,90200.0
2013-06-05,116.010002,116.260002,114.629997,114.709999,102.814171,106900.0
2013-06-06,115.129997,115.550003,113.919998,115.550003,103.56707,116800.0
2013-06-10,113.599998,113.879997,112.699997,113.0,101.281509,104900.0
2013-06-11,111.029999,111.82,110.559998,111.150002,99.623367,105000.0
2013-06-12,111.599998,111.660004,109.959999,110.300003,98.861511,80700.0
2013-06-14,107.43,107.550003,105.620003,105.75,94.783356,260200.0
2013-06-17,109.75,110.0,108.599998,109.449997,98.099655,151700.0
2013-06-18,110.209999,110.809998,110.050003,110.699997,99.220009,106300.0
2013-06-19,109.129997,109.139999,106.470001,106.5,95.455582,206100.0
2013-06-20,105.57,105.629997,102.400002,103.059998,92.372322,336400.0
2013-06-24,100.739998,102.040001,99.279999,101.470001,90.947212,355200.0
2013-06-25,103.129997,103.300003,101.82,102.449997,91.825569,153800.0
2013-06-26,102.949997,103.480003,101.760002,103.089996,92.399208,81100.0
2013-06-28,108.120003,111.150002,107.209999,110.669998,99.193138,1065400.0
2013-07-01,110.910004,111.25,108.870003,110.010002,98.601585,293300.0
2013-07-02,113.169998,113.769997,111.889999,112.720001,101.030556,378900.0
2013-07-03,113.489998,114.139999,112.120003,113.5,101.72966,273700.0
2013-07-09,115.550003,116.300003,115.150002,115.669998,103.674622,205100.0
2013-07-10,116.400002,116.900002,115.739998,116.279999,104.221359,262200.0
2013-07-11,119.949997,120.690002,119.040001,120.57,108.066467,306400.0
2013-07-12,118.959999,119.120003,117.599998,118.639999,106.336617,218900.0
2013-07-15,118.540001,118.68,117.32,117.699997,105.494102,73900.0
2013-07-17,118.629997,119.0,118.18,118.559998,106.264908,90600.0
2013-07-18,119.400002,119.839996,118.720001,119.480003,107.089523,101800.0
2013-07-19,119.400002,119.68,118.5,118.650002,106.345589,138500.0
2013-07-22,119.269997,120.169998,119.239998,120.07,107.618324,111400.0
2013-07-23,121.580002,121.800003,120.5,121.290001,108.711815,113000.0
2013-07-24,119.849998,120.080002,117.230003,118.160004,105.906403,197500.0
2013-07-25,118.160004,118.940002,117.629997,118.790001,106.471062,89600.0
2013-07-29,118.169998,118.199997,116.959999,117.220001,105.063889,68100.0
2013-08-01,117.910004,119.209999,117.510002,119.110001,106.757881,148900.0
2013-08-02,118.559998,118.57,117.339996,117.870003,105.646477,148400.0
2013-08-05,117.480003,117.480003,116.360001,116.809998,104.696396,108200.0
2013-08-06,116.370003,116.370003,114.550003,115.199997,103.253357,202600.0
2013-08-07,113.699997,113.980003,112.75,113.32,101.568336,113100.0
2013-08-08,113.330002,115.300003,112.889999,114.900002,102.984482,127100.0
2013-08-12,117.639999,118.330002,117.349998,117.779999,105.565811,154500.0
2013-08-13,119.370003,119.970001,119.050003,119.790001,107.367371,146800.0
