Date,Open,High,Low,Close,Adj Close,Volume
2012-09-04,36.98,37.240002,36.779999,37.009998,32.366596,13631400
2012-09-06,37.580002,38.869999,37.5,38.689999,33.835831,41346800
2012-09-07,39.040001,39.529999,39.0,39.299999,34.369301,28082400
2012-09-10,39.23,39.779999,38.73,38.759998,33.897045,20853500
2012-09-11,38.799999,39.630001,38.73,39.599998,34.631664,22378900
2012-09-12,39.880001,40.25,39.790001,39.919998,34.911499,29882200
2012-09-13,39.84,41.580002,39.59,41.400002,36.205818,47018600
2012-09-17,41.0,41.439999,40.950001,41.189999,36.022167,19740100
2012-09-21,41.529999,41.700001,40.77,40.880001,35.751068,28287400
2012-09-24,40.610001,41.470001,40.59,41.23,36.057156,20499500
2012-09-25,41.549999,41.549999,40.529999,40.549999,35.462467,21988200
2012-09-26,40.150002,40.630001,39.700001,40.240002,35.191364,23782700
2012-09-27,40.400002,40.990002,40.209999,40.68,35.576157,20843400
2012-10-01,40.880001,41.5,40.799999,40.970001,35.829781,21956400
2012-10-03,40.830002,41.0,40.419998,40.860001,35.997486,22419100
2012-10-04,41.16,41.990002,40.91,41.82,36.843239,24326500
2012-10-09,41.77,41.950001,41.299999,41.380001,36.455593,19947500
2012-10-10,41.549999,42.0,41.330002,41.77,36.799194,25797600
2012-10-11,42.369999,42.639999,41.849998,42.099998,37.089928,27755000
2012-10-12,41.599998,42.43,41.150002,41.619999,36.667049,44564000
2012-10-15,41.91,42.41,41.73,42.380001,37.336601,26268000
2012-10-16,42.790001,43.110001,42.27,42.830002,37.733055,28588100
2012-10-17,42.93,43.540001,42.77,43.32,38.164726,26177500
2012-10-18,43.09,43.349998,42.75,43.009998,37.891624,23630400
2012-10-19,42.799999,42.82,42.060001,42.32,37.283741,29747500
2012-10-22,42.25,42.52,41.5,42.09,37.081112,27993000
2012-10-23,41.470001,41.740002,41.049999,41.330002,36.411552,22896400
2012-10-24,41.68,41.880001,41.34,41.709999,36.746342,18918900
