Date,Open,High,Low,Close,Adj Close,Volume
2012-09-04,112.029999,112.269997,110.879997,111.220001,91.647621,4632400
2012-09-06,111.57,113.440002,111.57,113.029999,93.139084,5531500
2012-09-07,112.970001,114.0,112.739998,114.0,93.938408,5057300
2012-09-13,114.730003,116.970001,114.120003,116.559998,96.047897,7737700
2012-09-14,116.93,118.220001,116.480003,117.25,96.616455,8978300
2012-09-20,116.139999,118.169998,115.5,117.849998,97.110878,7286200
2012-09-25,118.18,118.5,116.529999,116.93,96.352783,7565400
2012-09-26,116.82,117.0,116.150002,116.300003,95.833633,5586700
2012-09-27,116.779999,117.400002,116.519997,117.199997,96.575249,5482200
2012-09-28,116.879997,116.889999,116.150002,116.559998,96.047897,5626800
2012-10-01,116.919998,118.25,116.870003,117.25,96.616455,4914900
2012-10-02,117.650002,118.080002,116.919998,117.959999,97.201523,6012400
2012-10-03,117.650002,117.739998,116.050003,116.139999,95.701805,7362500
2012-10-04,116.639999,117.470001,116.470001,117.150002,96.53405,5425700
2012-10-10,114.639999,115.050003,112.010002,112.449997,92.661179,15959000
2012-10-11,113.370003,114.220001,113.059998,113.059998,93.163803,7279900
2012-10-12,113.080002,113.290001,111.610001,112.07,92.34803,5915800
2012-10-15,112.160004,113.040001,111.099998,112.82,92.966049,5775100
2012-10-16,113.480003,114.410004,113.32,114.089996,94.012535,4793300
2012-10-17,114.360001,115.360001,114.360001,115.18,94.910736,5218200
2012-10-19,114.900002,114.989998,113.110001,113.379997,93.427505,7160000
2012-10-22,113.610001,113.699997,111.730003,112.739998,92.900131,4811900
2012-10-23,111.580002,111.580002,109.099998,109.379997,90.131416,8011000
2012-10-25,110.629997,110.970001,109.650002,110.959999,91.433357,4888600
2012-10-31,111.93,111.940002,109.25,110.239998,90.840065,5958500
2012-11-01,110.019997,111.690002,109.889999,111.459999,91.845383,6480500
2012-11-02,110.699997,111.209999,107.57,108.370003,89.299149,8375300
2012-11-05,107.739998,109.339996,107.739998,109.190002,89.974861,4058300
2012-11-06,109.650002,110.690002,109.25,110.360001,90.938957,5379400
2012-11-07,109.239998,109.300003,106.779999,107.510002,88.5905,7627300
2012-11-08,107.230003,107.669998,105.870003,105.870003,87.239113,6208900
2012-11-13,105.370003,106.449997,105.199997,105.279999,86.75293,4834200
2012-11-14,104.989998,105.010002,102.220001,102.5,85.190422,8609400
2012-11-15,101.989998,103.470001,100.660004,101.620003,84.459023,9774300
2012-11-16,101.559998,102.489998,101.0,102.400002,85.1073,8242400
2012-11-19,103.669998,104.349998,103.139999,104.349998,86.727997,6850900
2012-11-20,104.010002,104.120003,102.919998,103.559998,86.071381,5283800
2012-11-21,103.949997,104.120003,103.410004,104.099998,86.520218,3656400
2012-11-23,104.870003,105.470001,104.459999,105.470001,87.658852,2776400
2012-11-27,105.0,105.160004,103.199997,103.379997,85.921799,6612400
2012-11-28,102.980003,105.620003,102.760002,105.580002,87.750267,7024200
2012-12-03,106.0,106.07,104.379997,104.660004,86.985634,5736400
2012-12-04,104.400002,105.089996,103.940002,103.959999,86.403862,6665100
2012-12-05,104.379997,105.809998,104.0,105.169998,87.409515,6430800
2012-12-06,105.489998,106.5,105.290001,106.449997,88.473351,7392300
2012-12-07,106.730003,107.0,106.139999,106.989998,88.92215,4947300
2012-12-11,107.290001,108.230003,107.150002,107.739998,89.545502,5922700
2012-12-17,107.970001,108.839996,107.940002,108.68,90.326759,6097100
2012-12-18,108.540001,110.400002,108.32,110.099998,91.506958,7102700
2012-12-21,109.57,110.300003,108.559998,109.709999,91.182823,15611700
2012-12-24,109.300003,109.389999,108.480003,108.629997,90.285202,2284400
2012-12-28,107.68,107.779999,106.300003,106.449997,88.473351,5277100
2012-12-31,105.75,108.230003,105.75,108.139999,89.877975,6554000
2013-01-02,110.269997,110.419998,108.739998,110.389999,91.747993,6144100
2013-01-04,109.989998,110.620003,109.900002,110.5,91.839394,4414500
2013-01-07,110.019997,110.089996,109.190002,109.75,91.216057,4861000
2013-01-10,110.190002,110.760002,110.089996,110.470001,91.814461,5276400
2013-01-11,111.199997,112.080002,110.800003,111.730003,92.86171,5456300
2013-01-14,111.379997,112.949997,111.349998,112.849998,93.792542,6373900
2013-01-15,112.260002,113.470001,112.150002,113.440002,94.282936,5637600
