Date,Open,High,Low,Close,Adj Close,Volume
2012-09-04,85.029999,85.129997,82.209999,82.660004,70.484322,11287600
2012-09-06,83.550003,84.93,83.349998,84.790001,72.300591,6982600
2012-09-07,87.260002,88.440002,86.75,88.099998,75.123024,10698000
2012-09-10,87.940002,88.629997,87.080002,87.099998,74.270317,5591600
2012-09-11,87.699997,89.120003,87.410004,88.599998,75.549393,5877800
2012-09-12,89.489998,90.239998,88.660004,89.120003,75.99279,6016400
2012-09-13,88.629997,90.970001,88.300003,90.68,77.322998,7836600
2012-09-14,92.209999,94.279999,91.980003,93.169998,79.446205,11375700
2012-09-17,92.940002,93.5,91.730003,91.989998,78.440018,7996500
2012-09-18,91.769997,93.07,91.769997,93.07,79.360947,6596500
2012-09-19,93.300003,94.230003,92.809998,93.940002,80.102806,6785200
2012-09-20,92.989998,92.989998,91.25,92.540001,78.909035,7094100
2012-09-21,93.419998,93.419998,91.370003,91.720001,78.209808,10786300
2012-09-24,90.449997,91.779999,90.449997,90.870003,77.485023,8604700
2012-09-25,88.660004,89.550003,87.0,87.010002,74.193573,13936300
2012-09-28,86.360001,86.589996,85.43,86.040001,73.366455,7519300
2012-10-01,86.720001,87.150002,85.239998,85.470001,72.880424,7385000
2012-10-04,85.519997,86.5,85.199997,85.959999,73.298241,5076900
2012-10-05,86.849998,87.339996,85.010002,85.43,72.846306,6547700
2012-10-09,85.720001,86.150002,84.5,84.75,72.266479,5810600
2012-10-10,83.889999,84.370003,82.599998,83.160004,70.910698,10634900
2012-10-16,83.589996,85.040001,83.209999,84.959999,72.445541,6943000
2012-10-17,85.620003,86.769997,85.209999,86.629997,73.869537,7339000
2012-10-18,86.379997,87.529999,85.830002,86.620003,74.30706,6813600
2012-10-19,85.330002,85.480003,83.489998,83.860001,71.939392,9874300
2012-10-22,82.940002,86.040001,82.290001,85.080002,72.985954,17158300
2012-10-23,83.900002,84.139999,82.980003,83.580002,71.699196,7496100
2012-10-24,84.07,84.139999,82.519997,82.730003,70.970032,5509000
2012-10-25,83.389999,83.540001,82.360001,83.529999,71.656296,5983300
2012-10-26,83.480003,84.32,83.239998,84.25,72.273964,7165300
2012-10-31,85.529999,85.919998,84.449997,84.809998,72.754349,5914600
2012-11-01,85.220001,87.860001,85.0,87.650002,75.190643,8550000
2012-11-02,88.489998,88.5,85.699997,85.790001,73.595032,6982000
2012-11-05,85.849998,86.779999,85.589996,86.769997,74.43573,4044600
2012-11-06,87.349998,88.599998,87.300003,88.080002,75.559525,7048900
2012-11-07,86.730003,87.230003,84.839996,85.019997,72.934486,8209200
2012-11-08,85.160004,85.239998,83.519997,83.660004,71.767815,6240600
2012-11-09,83.0,85.290001,82.900002,84.949997,72.874428,7282200
2012-11-13,84.720001,85.18,83.169998,83.260002,71.424667,7695300
2012-11-14,83.900002,83.900002,80.879997,81.099998,69.571716,8497000
2012-11-16,81.370003,82.209999,80.160004,81.93,70.283745,8050900
2012-11-19,83.370003,83.839996,83.150002,83.620003,71.733505,5674800
2012-11-23,83.620003,84.190002,83.25,84.160004,72.196747,2663700
2012-11-26,83.809998,84.809998,83.809998,84.650002,72.617104,4240800
2012-11-27,84.5,85.120003,83.900002,84.010002,72.068062,4195600
2012-11-28,83.629997,85.089996,83.0,84.940002,72.86586,4884700
2012-11-29,85.550003,86.480003,85.480003,86.25,73.989655,7846300
2012-11-30,86.330002,86.349998,85.029999,85.239998,73.123222,5663400
2012-12-03,85.919998,85.919998,84.43,84.489998,72.47982,4714100
2012-12-05,84.620003,86.57,84.57,86.050003,73.818077,8604400
2012-12-07,86.699997,87.550003,86.519997,86.989998,74.624458,7337200
2012-12-12,87.889999,88.769997,87.459999,87.949997,75.44799,7093300
2012-12-14,88.349998,89.5,88.32,89.0,76.34874,5866400
2012-12-17,89.25,89.690002,88.900002,89.639999,76.897758,6092800
2012-12-18,89.669998,91.089996,89.669998,90.769997,77.867134,6653300
2012-12-20,89.900002,90.129997,88.639999,89.5,77.219948,6893600
2012-12-21,87.5,88.18,86.480003,87.900002,75.839478,10727800
2012-12-28,87.089996,87.599998,86.690002,86.809998,74.899017,3309200
2012-12-31,86.809998,89.800003,86.669998,89.610001,77.314865,7213000
2013-01-02,92.949997,94.440002,92.949997,93.5,80.671112,11590000
2013-01-03,93.220001,94.989998,92.889999,94.400002,81.447632,9329000
2013-01-04,94.57,94.919998,94.040001,94.919998,81.896286,5658600
2013-01-08,94.669998,95.190002,93.57,94.0,81.102516,5616100
2013-01-10,95.110001,95.190002,94.230003,95.080002,82.034348,4596400
2013-01-14,95.32,95.480003,94.150002,94.629997,81.646065,3685800
2013-01-15,94.209999,95.830002,94.18,95.669998,82.543365,4789800
2013-01-16,95.099998,95.669998,94.830002,95.190002,82.129242,3809700
2013-01-17,95.709999,96.290001,95.089996,95.699997,82.569252,4824100
2013-01-18,96.43,97.620003,96.089996,97.620003,84.22583,8330900
2013-01-23,97.480003,97.720001,96.599998,96.849998,83.561478,4971000
2013-01-25,95.919998,96.279999,94.660004,95.580002,82.465721,8902700
2013-01-28,98.059998,98.739998,96.43,97.449997,84.07914,15997500
2013-01-29,97.919998,99.199997,97.720001,98.599998,85.071358,6961900
2013-02-01,99.0,99.699997,98.949997,99.489998,85.839249,6138500
2013-02-04,98.760002,98.870003,97.910004,98.260002,84.778015,5765000
2013-02-06,97.870003,98.75,97.360001,97.699997,84.294838,4489600
2013-02-07,97.419998,98.160004,95.209999,96.110001,82.923012,6210100
2013-02-08,96.099998,97.5,96.099998,96.849998,83.561478,3934200
2013-02-12,96.669998,97.410004,96.669998,97.220001,83.880714,4149000
2013-02-13,97.089996,97.5,96.019997,96.379997,83.15596,3718500
2013-02-20,95.0,95.099998,93.050003,93.220001,80.429543,8570800
2013-02-21,92.760002,92.790001,90.57,91.529999,78.971413,7193400
2013-02-25,91.809998,92.220001,89.080002,89.160004,76.92659,7540300
2013-02-26,89.589996,90.199997,88.5,89.949997,77.608208,7114200
2013-02-27,90.059998,92.360001,90.059998,92.25,79.592628,6147300
2013-03-01,91.540001,91.959999,90.129997,91.360001,78.82473,4924400
2013-03-04,90.610001,90.75,89.190002,89.75,77.435638,6350500
2013-03-05,90.489998,91.279999,89.989998,90.209999,77.832527,5352500
2013-03-06,90.970001,91.050003,89.410004,89.639999,77.340729,7135900
2013-03-08,90.43,90.720001,90.010002,90.510002,78.09137,5084900
2013-03-11,90.489998,91.519997,90.099998,91.18,78.669434,4846300
2013-03-12,91.160004,91.160004,89.400002,89.739998,77.42701,6593300
2013-03-13,89.800003,89.910004,89.129997,89.279999,77.030128,5836100
2013-03-14,89.470001,89.550003,88.169998,88.699997,76.529709,7328500
2013-03-18,87.889999,90.019997,87.669998,89.360001,77.099152,7159800
2013-03-19,89.400002,89.400002,87.440002,88.269997,76.158722,7509300
2013-03-20,87.610001,87.879997,86.419998,86.940002,75.0112,9389000
