Date,Open,High,Low,Close,Adj Close,Volume
2012-09-04,67.339996,67.419998,66.93,67.190002,57.616905,1763700
2012-09-12,67.800003,67.879997,67.019997,67.110001,57.548306,1752100
2012-09-13,67.019997,68.769997,67.0,68.699997,58.911766,2770300
2012-09-14,68.57,68.660004,67.580002,67.790001,58.131428,2039200
2012-09-20,67.400002,68.080002,67.260002,68.050003,58.354382,1310000
2012-09-21,68.209999,68.739998,67.889999,68.629997,58.851746,3384700
2012-09-24,68.639999,69.540001,68.5,69.489998,59.589214,1684000
2012-09-26,69.75,70.459999,69.650002,69.949997,59.983658,2539700
2012-10-02,70.489998,70.730003,70.099998,70.57,60.515324,1552200
2012-10-04,70.940002,71.660004,70.790001,71.080002,60.952675,1183300
2012-10-09,70.489998,70.82,70.110001,70.309998,60.292385,1335900
2012-10-10,70.300003,70.559998,69.690002,69.889999,59.932209,1602300
2012-10-12,70.089996,70.089996,69.160004,69.370003,59.486313,2144700
2012-10-16,70.080002,70.610001,69.879997,70.489998,60.446728,2682600
2012-10-17,70.660004,71.879997,70.529999,71.779999,61.552933,1804600
2012-10-23,71.199997,71.230003,70.269997,70.760002,60.678261,1692600
2012-10-24,69.980003,70.470001,68.910004,69.529999,59.623512,3505400
2012-10-31,69.589996,70.169998,69.360001,70.059998,60.077995,1689000
2012-11-06,69.650002,69.690002,69.029999,69.150002,59.297653,2351800
2012-11-07,68.93,68.980003,67.629997,68.050003,58.354382,1441900
2012-11-08,67.949997,68.470001,67.610001,67.610001,57.977066,1337700
2012-11-12,67.379997,67.459999,66.709999,66.790001,57.273899,1029400
2012-11-14,67.080002,67.160004,66.290001,66.690002,57.188148,1514900
2012-11-16,66.57,67.440002,66.370003,67.349998,57.754116,1642400
2012-11-19,67.730003,67.910004,67.199997,67.709999,58.062824,1910100
2012-11-21,67.699997,67.790001,66.389999,67.25,57.668358,1728700
2012-11-26,67.089996,68.0,67.0,67.959999,58.277206,1476400
2012-11-29,67.510002,68.110001,67.330002,68.110001,58.927162,1534600
2012-11-30,68.110001,68.800003,68.029999,68.709999,59.446266,1828600
2012-12-03,68.809998,68.82,68.029999,68.290001,59.082878,1339900
2012-12-04,68.349998,68.550003,67.82,67.910004,58.75412,1234200
2012-12-05,67.970001,69.629997,67.809998,69.18,59.852898,1816800
2012-12-13,69.150002,70.279999,68.870003,70.050003,60.605602,2598700
2012-12-14,69.669998,70.050003,69.43,69.470001,60.103798,2802600
2012-12-17,69.650002,70.639999,69.529999,70.519997,61.012238,2280800
2012-12-18,70.43,71.190002,70.330002,70.889999,61.332344,2246400
2012-12-21,70.089996,70.470001,69.769997,69.959999,60.527744,3198100
2012-12-26,69.949997,70.110001,68.970001,69.110001,59.792328,1647600
2012-12-28,68.849998,69.330002,68.239998,68.25,59.048294,1355300
2012-12-31,68.129997,69.25,67.75,69.190002,59.861534,1480400
2013-01-02,69.989998,70.57,69.809998,70.519997,61.012238,2238300
2013-01-08,70.580002,71.300003,70.389999,71.300003,61.687069,1993100
2013-01-09,71.309998,71.309998,70.529999,70.800003,61.254486,1307900
2013-01-10,71.059998,71.510002,70.760002,71.489998,61.85144,1469100
2013-01-16,71.639999,71.849998,71.230003,71.309998,61.695713,1413600
2013-01-18,71.300003,71.629997,71.169998,71.550003,61.903358,1764500
2013-01-22,71.480003,72.040001,71.470001,71.980003,62.275387,2215400
2013-01-25,72.43,72.519997,71.669998,72.5,62.725269,1238300
2013-01-30,72.540001,72.559998,72.0,72.0,62.292694,2159100
2013-02-19,72.690002,73.040001,72.550003,72.900002,63.071342,2608200
2013-02-21,73.040001,73.080002,72.519997,72.529999,62.75124,1324900
2013-02-25,72.849998,73.5,72.190002,72.190002,62.457069,6872500
2013-03-01,71.849998,72.370003,71.510002,72.360001,63.181164,2051200
2013-03-04,72.230003,73.760002,72.190002,73.589996,64.255135,2140400
2013-03-12,74.260002,74.400002,72.120003,73.099998,63.827286,3762700
2013-03-13,73.160004,73.849998,72.669998,73.75,64.394836,2610000
2013-03-15,73.669998,74.540001,73.629997,74.470001,65.023506,2849000
2013-03-19,74.790001,75.370003,74.739998,75.120003,65.591049,2223700
2013-03-20,75.349998,75.809998,74.870003,75.699997,66.097466,1786700
2013-03-22,75.639999,76.25,75.440002,76.169998,66.507851,1740400
2013-03-26,76.349998,77.199997,76.279999,77.169998,67.381012,2982100
2013-03-28,77.010002,77.790001,76.980003,77.68,67.826324,1691700
2013-04-02,77.699997,78.220001,77.68,78.160004,68.24543,1373600
2013-04-04,78.510002,79.410004,78.410004,79.230003,69.179703,1884800
2013-04-08,79.449997,79.970001,78.769997,79.940002,69.799644,1465000
2013-04-09,79.790001,79.949997,79.129997,79.190002,69.144768,1379700
2013-04-10,79.220001,80.07,79.220001,79.860001,69.729782,1324500
2013-04-15,79.389999,80.220001,78.940002,78.949997,68.935219,2043600
2013-04-16,79.129997,79.830002,78.699997,79.709999,69.598816,1455300
2013-04-17,79.5,79.529999,78.550003,79.019997,68.996323,1510500
2013-04-19,79.089996,80.120003,78.970001,80.080002,69.921875,1641100
2013-04-24,80.269997,80.980003,79.809998,80.559998,70.340996,1415300
2013-04-29,80.720001,81.349998,80.230003,81.260002,70.952187,1229400
2013-04-30,82.029999,82.650002,81.580002,82.029999,71.624512,2122800
2013-05-01,81.650002,82.0,81.139999,81.330002,71.013313,1623900
2013-05-06,81.599998,81.839996,80.599998,80.599998,70.375916,1108300
2013-05-07,80.779999,81.720001,80.690002,81.720001,71.353828,1343000
2013-05-08,81.540001,81.879997,80.589996,80.940002,70.672791,1753700
2013-05-09,80.910004,81.099998,79.599998,79.839996,69.712303,1969000
2013-05-14,79.720001,80.519997,79.419998,80.190002,70.017929,1202500
2013-05-15,80.25,81.709999,80.129997,81.160004,70.864876,1466600
2013-05-16,80.900002,81.199997,80.32,80.43,70.22747,1161300
2013-05-17,80.57,81.120003,80.279999,81.099998,70.812492,1335500
2013-05-20,81.010002,81.139999,79.970001,80.239998,70.061569,1330900
2013-05-22,80.389999,81.150002,78.75,79.160004,69.118576,1804800
2013-05-23,78.620003,78.620003,76.5,78.220001,68.297821,2062200
2013-05-24,77.900002,78.0,76.879997,77.300003,67.494514,1837700
2013-05-29,76.620003,76.709999,74.860001,75.720001,66.114922,2521200
2013-05-30,75.559998,76.949997,75.120003,75.709999,66.687485,1962600
2013-06-03,75.660004,76.879997,74.779999,76.279999,67.189552,2191200
2013-06-05,76.25,76.360001,75.639999,75.989998,66.934113,1534400
2013-06-06,75.970001,77.389999,75.790001,77.389999,68.167267,2886600
2013-06-07,78.010002,78.830002,77.529999,78.800003,69.409233,3262100
2013-06-12,79.25,79.440002,77.620003,77.75,68.484375,1696900
2013-06-13,77.860001,79.309998,77.589996,79.129997,69.699905,1692100
2013-06-14,79.18,80.330002,79.150002,79.730003,70.228416,2262800
2013-06-17,80.389999,80.959999,80.209999,80.660004,71.047562,2300900
2013-06-18,80.860001,81.699997,80.720001,81.589996,71.866737,1937000
2013-06-19,81.400002,81.779999,80.190002,80.190002,70.633575,1963500
2013-06-20,79.57,79.589996,77.199997,77.330002,68.11441,2516000
2013-06-21,77.949997,78.760002,76.910004,78.330002,68.995262,3173000
2013-06-25,78.949997,79.370003,78.120003,79.0,69.585396,1619600
2013-06-26,79.599998,80.470001,79.510002,79.839996,70.325294,1668700
2013-06-27,80.220001,80.949997,79.919998,80.419998,70.836174,1250000
2013-06-28,81.459999,81.769997,80.18,81.480003,71.769867,2742600
2013-07-01,81.879997,81.949997,79.949997,80.230003,70.668823,2606900
2013-07-08,80.010002,81.099998,79.800003,80.660004,71.047562,1994900
2013-07-09,81.019997,81.68,80.650002,81.349998,71.65535,1562000
2013-07-11,82.279999,83.400002,82.260002,83.230003,73.31131,1735600
2013-07-12,83.199997,84.139999,82.800003,84.010002,73.998344,1446000
2013-07-15,83.720001,85.879997,83.660004,85.440002,75.257935,2053000
2013-07-16,85.510002,85.650002,84.470001,84.959999,74.835159,2631600
2013-07-18,85.059998,85.690002,84.830002,85.43,75.249123,1455500
2013-07-19,85.529999,85.82,84.879997,84.959999,74.835159,1818700
2013-07-24,84.760002,84.849998,83.639999,83.760002,73.778152,2184500
2013-07-29,84.099998,85.690002,84.050003,84.790001,74.685394,2925900
2013-07-30,87.650002,87.650002,85.010002,86.480003,76.173988,2428400
2013-08-01,87.019997,88.389999,87.019997,88.290001,77.768303,2910600
2013-08-05,87.809998,87.809998,87.0,87.080002,76.702492,1237100
2013-08-12,86.0,86.139999,85.269997,85.589996,75.39006,945200
2013-08-13,85.739998,85.809998,84.970001,85.099998,74.958443,1024100
2013-08-14,84.93,85.230003,84.019997,84.419998,74.359497,1483100
2013-08-15,83.919998,83.919998,82.839996,83.0,73.108719,1465700
2013-08-16,83.120003,83.279999,81.440002,82.150002,72.360016,2545500
2013-08-19,82.0,82.5,81.32,81.540001,71.822708,1085800
2013-08-20,81.620003,83.010002,81.410004,82.190002,72.395241,1368700
2013-08-21,81.870003,81.970001,80.32,80.779999,71.153282,2123700
2013-08-23,81.0,81.68,80.639999,81.410004,71.708199,737200
2013-08-26,81.379997,81.440002,80.529999,80.559998,70.959488,1142000
2013-08-27,80.050003,81.480003,79.739998,81.089996,71.426315,2314400
2013-08-28,80.639999,81.489998,79.75,81.080002,72.003571,2717000
2013-08-29,81.040001,81.110001,80.279999,80.559998,71.541779,1379300
2013-09-03,81.07,81.120003,79.43,79.769997,70.840202,1415400
2013-09-11,80.550003,80.550003,78.830002,79.610001,70.698128,3125000
2013-09-18,78.849998,82.879997,78.809998,82.550003,73.309013,4192700
2013-09-20,81.849998,82.0,80.540001,80.690002,71.657227,4789400
2013-09-23,80.510002,81.449997,80.099998,81.220001,72.127899,2381300
2013-09-25,81.120003,81.529999,80.330002,80.330002,71.337547,1972500
2013-10-03,80.209999,80.209999,78.970001,79.449997,70.556046,1478200
2013-10-10,80.459999,81.510002,79.529999,81.400002,72.287758,1956700
2013-10-14,81.260002,81.309998,80.050003,81.059998,71.985779,1639800
2013-10-15,80.879997,81.150002,80.139999,80.209999,71.230949,1282000
2013-10-16,80.43,81.510002,80.160004,81.510002,72.385437,1628700
2013-10-17,81.220001,83.089996,80.660004,83.0,73.708649,1509500
2013-10-18,83.480003,83.910004,83.209999,83.540001,74.188179,2214800
2013-10-22,83.870003,85.529999,83.800003,85.010002,75.493629,2020600
2013-10-25,85.0,85.970001,84.5,85.949997,76.3284,1106300
2013-10-28,85.559998,86.050003,84.690002,85.160004,75.626839,2355100
2013-10-29,85.169998,86.050003,84.93,85.980003,76.355049,1395300
2013-10-31,85.599998,85.739998,84.099998,84.75,75.262718,2944100
2013-11-01,86.330002,89.75,85.599998,88.139999,78.273254,4054000
2013-11-05,87.970001,88.75,87.220001,87.260002,77.491753,2358000
2013-11-06,88.440002,88.440002,87.639999,88.349998,78.459724,2141700
2013-11-07,88.220001,88.730003,86.800003,87.0,77.260872,2237000
2013-11-11,87.120003,87.260002,86.410004,86.550003,76.861229,1153900
2013-11-12,86.129997,86.510002,85.230003,85.650002,76.061989,2105400
2013-11-13,84.660004,86.120003,84.589996,86.099998,76.461594,1401700
2013-11-14,86.540001,87.769997,86.290001,87.5,77.70488,1533300
2013-11-15,87.970001,88.699997,87.389999,88.57,78.655098,2034400
2013-11-18,88.970001,89.269997,88.57,89.059998,79.090248,2205000
2013-11-19,87.529999,87.900002,87.18,87.300003,77.52729,4158400
2013-11-20,87.389999,87.800003,86.209999,86.230003,76.577065,1856200
2013-11-25,86.739998,87.110001,86.0,86.099998,76.461594,1527000
2013-12-02,84.839996,84.839996,83.690002,83.93,75.110291,1622600
2013-12-05,84.050003,84.699997,83.510002,83.589996,74.806023,2649500
2013-12-06,84.230003,84.699997,83.919998,84.629997,75.736725,2643800
2013-12-09,84.309998,84.440002,83.790001,84.110001,75.27137,2054400
2013-12-10,84.169998,84.269997,82.790001,82.839996,74.134827,3197800
2013-12-11,82.470001,83.169998,81.93,82.400002,73.741074,2627400
2013-12-18,82.870003,83.93,81.519997,83.68,74.886566,3300000
2013-12-20,83.809998,85.419998,83.75,84.82,75.906769,3952300
2013-12-31,85.309998,85.839996,85.0,85.620003,76.622696,1352800
2014-01-02,85.389999,85.480003,84.220001,84.25,75.396652,2426600
2014-01-07,84.599998,85.330002,84.5,85.019997,76.085747,1842200
2014-01-09,85.57,86.209999,84.919998,86.019997,76.980659,2067300
2014-01-10,86.5,87.800003,86.389999,87.25,78.081406,2274200
2014-01-13,86.849998,87.57,86.330002,86.68,77.571304,1465800
2014-01-16,87.0,87.559998,86.82,87.550003,78.349876,1021500
2014-01-21,87.760002,89.059998,87.760002,89.050003,79.692261,1916200
2014-01-24,88.059998,88.449997,87.050003,87.059998,77.911377,3671700
2014-01-28,86.989998,90.0,86.720001,88.779999,79.45063,3692200
2014-01-30,89.160004,91.239998,89.059998,90.959999,81.40155,2898900
2014-01-31,90.470001,92.25,90.349998,91.93,82.269615,3427500
2014-02-03,92.050003,92.75,91.080002,91.220001,81.634224,3234500
2014-02-04,91.43,91.480003,89.800003,90.139999,80.667709,2432500
2014-02-05,89.900002,90.199997,89.239998,89.360001,79.969688,2333300
2014-02-07,90.629997,91.480003,89.830002,90.610001,81.088326,2582900
2014-02-10,90.349998,91.419998,89.940002,91.339996,81.741608,1518600
2014-02-11,91.129997,92.660004,91.010002,91.980003,82.314354,2421800
2014-02-13,91.769997,93.110001,91.68,92.849998,83.092941,1272900
2014-02-19,93.400002,93.720001,92.290001,92.440002,82.726021,1711400
2014-02-24,92.709999,92.769997,91.75,91.779999,82.135376,2626100
2014-02-26,91.220001,91.449997,90.300003,90.459999,81.599655,2270900
2014-02-28,90.489998,91.699997,90.349998,91.389999,82.43856,2174300
2014-03-03,90.870003,91.139999,89.809998,90.279999,81.437271,2048200
2014-03-04,90.959999,92.019997,90.870003,91.660004,82.682121,2628700
2014-03-05,91.610001,91.650002,90.459999,90.650002,81.771049,1633700
2014-03-07,90.599998,91.849998,90.300003,91.800003,82.808403,1976500
2014-03-10,91.650002,91.900002,90.599998,91.18,82.249123,1791600
2014-03-12,90.790001,92.220001,90.699997,92.190002,83.160202,1785000
2014-03-13,92.349998,94.550003,92.25,93.779999,84.594467,3103600
2014-03-14,93.599998,94.900002,93.150002,94.260002,85.027451,2157100
2014-03-17,94.75,95.07,94.379997,94.809998,85.523582,1821700
2014-03-19,94.440002,94.879997,92.510002,93.300003,84.161476,2326800
2014-03-21,94.43,95.43,93.760002,94.57,85.307091,4153900
2014-03-24,94.830002,95.120003,93.529999,94.080002,84.865097,1765500
2014-03-25,94.239998,95.010002,93.889999,94.57,85.307091,1741600
2014-03-26,94.68,94.900002,93.800003,93.879997,84.684669,1687600
2014-03-27,93.739998,94.720001,93.389999,94.610001,85.34317,1589700
2014-03-31,95.150002,96.129997,94.980003,95.620003,86.25425,1618800
2014-04-01,95.610001,95.610001,94.459999,94.860001,85.568687,1163900
2014-04-02,94.879997,94.919998,93.279999,94.040001,84.82901,2097700
2014-04-03,94.68,95.25,94.440002,94.599998,85.33416,1283400
2014-04-07,94.790001,95.279999,93.879997,93.900002,84.702705,2096200
2014-04-08,93.900002,96.57,93.480003,96.5,87.048035,2295500
2014-04-10,96.139999,96.650002,95.18,95.769997,86.389557,2801100
2014-04-11,95.580002,96.269997,95.019997,95.150002,85.830299,2141400
2014-04-14,95.849998,96.540001,95.459999,96.110001,86.696251,1101400
2014-04-15,96.050003,97.260002,95.949997,97.239998,87.715561,1719100
2014-04-16,97.129997,97.949997,96.730003,97.910004,88.319946,1391500
2014-04-17,97.559998,98.139999,96.550003,96.589996,87.129242,2590000
2014-04-25,96.699997,97.919998,96.690002,97.669998,88.103439,2135400
2014-04-29,97.410004,98.160004,97.360001,97.970001,88.374069,2009100
2014-04-30,99.900002,101.5,99.690002,99.849998,90.069931,4390400
2014-05-02,99.559998,99.610001,97.480003,97.989998,88.39212,2999700
2014-05-07,97.919998,99.309998,97.800003,99.260002,89.537712,2165000
2014-05-08,99.110001,99.360001,98.43,98.489998,88.843147,1758800
2014-05-09,98.550003,98.93,96.809998,96.919998,87.42691,2479800
2014-05-12,97.190002,97.220001,95.68,95.809998,86.425629,3691500
2014-05-14,95.839996,97.220001,95.839996,96.610001,87.14727,1882900
2014-05-19,96.5,96.5,94.660004,94.699997,85.424355,1740700
2014-05-20,94.699997,96.559998,94.220001,96.330002,86.894707,3586400
2014-05-28,96.529999,97.519997,96.300003,97.360001,87.823807,1911200
2014-05-30,96.599998,97.459999,96.330002,97.360001,88.482704,2101900
2014-06-09,97.080002,97.379997,95.989998,96.379997,87.592064,1768100
2014-06-10,96.040001,96.510002,95.620003,95.779999,87.046783,1354000
2014-06-11,95.68,95.879997,94.190002,94.900002,86.247025,2157800
2014-06-12,94.900002,96.059998,94.279999,95.620003,86.901367,2583300
2014-06-13,95.639999,97.190002,95.050003,96.779999,87.955605,2270500
2014-06-17,96.480003,97.940002,96.43,97.75,88.837143,2679000
2014-06-18,97.760002,99.730003,97.699997,99.690002,90.600273,2782200
2014-06-24,99.760002,101.099998,99.5,100.730003,91.545433,2481700
2014-06-25,100.449997,101.879997,100.269997,101.75,92.472435,2712600
2014-06-30,101.489998,102.510002,100.839996,102.480003,93.135872,3275100
2014-07-01,102.440002,102.459999,101.309998,101.449997,92.199783,2504600
2014-07-02,101.129997,101.440002,99.43,99.699997,90.609344,2870700
2014-07-03,99.550003,99.550003,97.239998,98.220001,89.264305,1455700
2014-07-10,98.610001,99.730003,98.580002,99.389999,90.327606,1530400
2014-07-14,98.639999,99.019997,97.389999,97.419998,88.537247,1828800
2014-07-15,97.57,98.440002,97.32,98.32,89.355179,1760500
2014-07-17,99.519997,99.519997,97.559998,97.580002,88.682655,1606900
2014-07-18,97.93,98.860001,97.260002,98.779999,89.773232,1908700
2014-07-28,98.470001,99.760002,98.099998,99.580002,90.50029,1643000
2014-07-29,99.029999,99.389999,97.300003,98.400002,89.427895,1942500
2014-07-30,98.160004,98.5,95.760002,96.339996,87.555717,2844100
2014-07-31,95.639999,95.980003,93.800003,93.889999,85.329102,2725200
2014-08-05,93.660004,93.980003,92.339996,92.589996,84.147629,2436400
2014-08-07,92.839996,94.290001,92.599998,93.970001,85.40181,2842500
2014-08-08,94.120003,95.5,94.059998,95.449997,86.746864,1747400
2014-08-11,95.470001,95.769997,94.769997,94.889999,86.237923,1423600
2014-08-13,95.089996,96.300003,95.050003,95.75,87.019524,1069100
2014-08-19,96.510002,97.379997,96.300003,97.32,88.44635,1291800
2014-08-25,97.82,98.559998,97.730003,98.169998,89.218864,860700
2014-08-26,98.080002,98.239998,96.660004,96.720001,87.901077,1393900
2014-08-27,96.160004,97.010002,96.0,96.889999,88.720604,1412900
2014-08-28,96.669998,97.709999,96.379997,97.529999,89.306641,944200
2014-08-29,97.75,98.5,97.540001,98.449997,90.149063,1386400
2014-09-02,98.290001,98.519997,96.839996,97.230003,89.031952,1873700
2014-09-05,97.25,97.919998,97.080002,97.919998,89.66375,1561200
2014-09-08,97.900002,98.0,96.989998,97.239998,89.041092,1051000
2014-09-09,96.779999,97.07,95.620003,95.699997,87.630928,1915400
2014-09-11,95.599998,96.400002,94.949997,96.150002,88.043007,1681000
2014-09-12,95.550003,95.739998,94.019997,94.099998,86.165848,1826300
2014-09-16,94.050003,95.489998,93.839996,95.129997,87.109016,2281700
2014-09-18,95.260002,95.650002,94.300003,94.580002,86.605377,1849900
2014-09-19,95.0,95.489998,94.529999,95.139999,87.118149,2140800
2014-09-22,94.660004,95.230003,94.209999,94.620003,86.641991,1431100
2014-09-25,94.120003,94.5,93.120003,93.139999,85.286789,1754900
2014-10-02,94.07,94.709999,93.610001,93.769997,85.86367,1680700
2014-10-06,94.339996,94.839996,93.389999,93.660004,85.762939,1524800
2014-10-07,93.330002,94.190002,92.970001,93.019997,85.176903,1805600
2014-10-08,93.239998,95.43,93.139999,95.32,87.282974,2103600
2014-10-09,95.349998,95.949997,93.589996,93.589996,85.698845,2386200
2014-10-13,93.75,94.949997,92.709999,92.790001,84.966309,2169600
2014-10-14,93.07,94.760002,92.470001,93.339996,85.469917,3129400
2014-10-15,93.279999,93.690002,90.330002,91.82,84.078087,3019200
2014-10-16,90.800003,93.879997,90.5,93.370003,85.497398,3324800
2014-10-17,93.760002,94.580002,92.389999,94.25,86.303207,2424400
2014-10-20,94.290001,95.230003,94.190002,95.129997,87.109016,1382200
2014-10-22,95.5,97.160004,95.32,96.529999,88.390968,2381200
2014-10-23,97.300003,98.300003,96.699997,97.800003,89.553879,2354000
2014-10-24,98.0,98.779999,97.550003,98.360001,90.066658,1650700
2014-10-28,98.43,99.129997,97.760002,99.129997,90.771736,1918300
2014-10-29,99.0,99.480003,97.519997,98.599998,90.286415,1821400
2014-10-30,98.980003,100.169998,97.510002,99.910004,91.485985,2849000
2014-11-03,100.32,101.040001,99.650002,100.809998,92.310081,2236100
2014-11-05,101.769997,105.169998,101.529999,104.879997,96.036919,5502600
2014-11-06,104.519997,105.129997,102.75,103.949997,95.185326,3619900
2014-11-07,103.849998,104.760002,103.220001,104.730003,95.899567,2076800
2014-11-10,104.419998,105.610001,103.839996,105.610001,96.70536,1470200
2014-11-11,105.510002,105.940002,104.620003,104.800003,95.963661,1845700
2014-11-12,103.029999,104.059998,102.120003,103.089996,94.397835,2554000
2014-11-13,103.089996,103.830002,101.900002,102.269997,93.646973,1765000
2014-11-17,101.709999,103.419998,101.639999,103.209999,94.507721,1360000
2014-11-20,102.889999,103.400002,102.68,103.059998,94.370369,1317800
2014-11-21,104.010002,104.010002,102.75,103.739998,94.993027,1973400
2014-11-24,103.900002,104.169998,103.169998,103.220001,94.516891,1404400
2014-11-28,103.309998,105.129997,103.309998,104.389999,96.264389,988000
2014-12-03,104.790001,105.349998,104.040001,104.389999,96.264389,1601100
2014-12-04,102.650002,104.099998,102.580002,103.489998,95.434425,3653100
2014-12-05,102.639999,103.580002,102.199997,102.93,94.918022,1767900
2014-12-08,102.82,104.300003,102.82,103.669998,95.600418,1798100
2014-12-09,103.529999,104.68,103.410004,104.589996,96.448807,1653800
2014-12-10,103.220001,103.989998,101.239998,101.440002,93.543991,5374100
2014-12-11,101.75,103.18,101.510002,102.480003,94.503059,2338700
2014-12-12,101.800003,102.949997,100.769997,100.809998,92.963043,2575900
2014-12-17,101.32,103.32,100.860001,103.120003,95.093231,2759700
2014-12-18,104.040001,105.470001,103.199997,105.449997,97.241867,2206600
2014-12-24,106.510002,108.57,106.339996,107.980003,99.574936,1153800
2014-12-26,108.279999,109.690002,108.010002,109.290001,100.782959,2201000
2014-12-29,109.110001,110.839996,109.059998,110.5,101.898781,1952200
2014-12-30,110.440002,110.440002,107.620003,107.830002,99.436615,1436600
2014-12-31,107.849998,108.470001,106.18,106.290001,98.016472,1497800
2015-01-05,106.580002,106.769997,105.190002,105.559998,97.343292,2038400
2015-01-07,107.589996,107.959999,106.07,106.940002,98.615898,1823000
2015-01-08,107.870003,108.230003,107.309998,107.589996,99.215286,1900500
2015-01-09,107.730003,108.019997,106.370003,106.639999,98.339233,1530800
2015-01-14,105.790001,107.599998,105.5,107.449997,99.086182,1827900
2015-01-16,107.129997,108.32,106.889999,108.220001,99.796249,1967500
2015-01-20,108.610001,109.089996,107.519997,108.93,100.450974,1840500
2015-01-21,108.300003,110.25,107.769997,109.889999,101.336266,3026400
2015-01-27,109.870003,111.510002,108.629997,111.220001,102.562737,2131900
2015-01-28,111.279999,112.639999,109.760002,109.919998,101.363922,2032200
2015-01-29,110.18,111.720001,109.720001,111.660004,102.968498,1705800
