Date,Open,High,Low,Close,Adj Close,Volume
2012-09-04,58.170055,58.189949,56.857052,57.215145,51.485188,2838400
2012-09-06,57.56329,58.945923,57.56329,58.707195,52.827805,3527400
2012-09-07,58.91608,59.602425,58.8564,59.582531,53.61549,2957800
2012-09-10,59.45322,59.542744,59.154808,59.244331,53.311153,3059500
2012-09-12,59.572582,59.960518,59.32391,59.781471,53.794498,2592900
2012-09-13,59.532795,60.925377,59.115021,60.796062,54.707485,3874700
2012-09-17,60.447918,61.432671,60.398186,61.392883,55.244534,3667400
2012-09-18,61.30336,61.472462,60.607071,61.064632,54.949162,3283400
2012-09-20,60.428024,60.626965,59.930676,60.229084,54.197289,3439500
2012-09-24,59.831203,60.01025,59.284119,59.81131,53.82135,2298900
2012-09-25,59.920727,60.179352,58.975761,58.995659,53.087387,2931000
2012-09-27,59.582531,60.169403,59.373642,59.920727,53.919819,3018100
2012-09-28,59.522846,59.831203,59.005604,59.433327,53.48122,3066900
2012-10-01,60.050037,60.975109,59.781471,60.47776,54.421059,4571100
2012-10-02,60.885586,61.23373,60.567284,61.124313,55.002861,4441900
2012-10-03,61.144211,61.402832,60.567284,60.636913,54.564266,4738500
2012-10-04,61.084526,61.343147,60.815956,60.945271,54.841747,2859400
2012-10-09,60.985058,61.034794,60.189297,60.358395,54.313648,3131000
2012-10-10,60.268871,60.447918,59.851097,59.920727,53.919819,3388400
2012-10-15,60.050037,60.597122,59.851097,60.527496,54.465816,2247700
2012-10-16,60.875641,61.273521,60.706539,61.193943,55.065514,2155600
2012-10-17,60.845798,61.621666,60.845798,61.561981,55.396694,3024700
2012-10-18,61.472462,61.542088,60.597122,61.094475,54.976013,5691500
2012-10-19,60.47776,63.143555,60.47776,62.158802,55.933746,9899300
2012-10-23,61.164104,61.363045,60.656807,61.223785,55.092369,3401600
2012-10-24,61.144211,61.432671,60.517548,60.696594,54.617977,3540800
2012-10-25,61.930023,61.939968,60.756275,61.10442,54.984959,3043100
2012-11-01,60.935322,62.695942,60.935322,62.298061,56.059059,5648100
2012-11-05,62.029491,62.636257,61.850445,62.467159,56.211224,2361100
2012-11-06,62.407478,63.551384,62.407478,63.193291,56.864632,4054300
2012-11-07,62.407478,62.576576,61.392883,61.790764,55.602577,3440200
2012-11-08,61.721134,62.158802,60.965164,60.975109,54.868595,3180800
2012-11-09,60.597122,61.203892,60.308662,60.507603,54.447914,4931500
2012-11-12,60.61702,61.333202,60.47776,61.114368,54.993916,2954500
2012-11-14,60.975109,61.164104,59.512901,59.642212,53.669182,3866400
2012-11-15,59.592476,60.000305,58.737034,59.015553,53.105286,5469400
2012-11-19,59.502953,60.169403,59.403484,60.119667,54.475285,3681400
2012-11-23,60.447918,60.935322,60.378288,60.935322,55.214359,915400
2012-11-26,60.27882,60.557335,59.900833,60.338501,54.673569,2395200
2012-11-28,59.930676,60.965164,59.532795,60.915428,55.196327,3048000
2012-12-03,61.23373,61.37299,60.229084,60.268871,54.610477,2612600
2012-12-05,60.447918,61.382938,60.059986,61.243679,55.493767,3212900
2012-12-07,61.442619,61.671398,61.024845,61.64156,55.854301,2261600
2012-12-12,61.621666,61.671398,60.726437,60.776169,55.070148,3760300
2012-12-13,60.835854,61.671398,60.686646,61.412777,55.646976,4378700
2012-12-17,61.363045,62.138908,61.243679,62.059334,56.232838,3950300
2012-12-18,62.168751,63.710533,62.059334,63.621014,57.647903,5384200
2012-12-20,63.511597,64.148201,63.441967,63.949265,57.945335,4435100
2012-12-24,63.372337,64.148201,63.06398,63.33255,57.386528,2249500
2012-12-28,62.904827,63.302708,62.516895,62.586525,56.710541,2101900
2012-12-31,62.387585,63.193291,61.880287,63.13361,57.206268,4011500
2013-01-02,64.327248,64.745026,63.81995,64.406822,58.359932,5236300
2013-01-04,64.904175,66.097816,64.904175,65.978455,59.784012,4161300
2013-01-08,65.898872,65.908821,65.192635,65.391579,59.252228,2993200
2013-01-09,65.699936,66.18734,65.520889,66.18734,59.973278,3235200
2013-01-14,66.04808,66.406174,65.769562,66.406174,60.171574,1849400
2013-01-17,66.644897,67.14225,66.386276,66.953255,60.667301,2281700
2013-01-18,67.122353,67.450607,66.784157,67.450607,61.117947,3416000
2013-01-22,67.390923,68.037483,67.271561,68.037483,61.649734,3662400
2013-01-28,68.843185,68.843185,68.206581,68.554726,62.118397,4451300
2013-01-30,68.544777,68.843185,68.256317,68.306046,61.893074,2490200
2013-01-31,68.037483,68.325943,67.709229,67.878326,61.50552,3545000
2013-02-01,68.604462,69.19133,68.256317,68.783508,62.32571,3700000
2013-02-04,68.375679,68.574615,68.027534,68.196632,61.793922,3046900
2013-02-05,68.614403,69.798096,68.594513,69.509636,62.983654,4601900
2013-02-07,69.549423,70.066666,69.211227,69.99704,63.425312,4130200
2013-02-11,70.046776,70.086563,69.549423,69.718521,63.172939,2335000
2013-02-19,69.85778,70.573967,69.658844,70.55407,63.930054,3196700
2013-02-20,70.434708,71.051422,69.967201,69.977142,63.407265,4231300
2013-02-25,69.519585,69.758308,68.584564,68.584564,62.509758,5331700
2013-02-27,68.733772,70.136299,68.654198,69.977142,63.77898,2725300
2013-03-05,69.628998,70.494392,69.599159,70.305397,64.078186,3772500
2013-03-06,70.444656,71.031525,70.424759,70.892265,64.613045,3540700
2013-03-07,71.250359,71.976494,71.071312,71.787498,65.429001,4239700
2013-03-08,72.284851,73.388969,72.284851,73.309387,66.816078,4953700
2013-03-18,72.334587,73.876366,72.165482,73.498383,66.988342,4281800
2013-03-20,73.975838,74.47319,73.975838,74.304092,67.722679,3655000
2013-03-22,74.443352,74.831284,74.284195,74.791496,68.166924,3624600
2013-03-26,74.711914,75.229164,74.522926,75.079956,68.429825,3451200
2013-04-01,74.801437,74.88102,73.707268,73.93605,67.387222,3972200
2013-04-03,74.085258,74.174782,72.792145,72.941353,66.480644,4889200
